X,Y,OBJECTID,DACRID,FOLIO,NAME,ADDRESS,CITY,ZIPCODE,CONTACT,PHONE,DCOUNSELOR,LICNUM,LICDATE,LICEXP,CAPACITY,LAT,LON,POINT_X,POINT_Y
-80.239000608505506,25.761982956594746,103, ,0141090020470,Sunflowers Preschool and Daycare,1102 SW 27TH AVE,Miami,33135, ,305-644-0024, ,C11MD0508,2001-10-01T00:00:00.000Z,2010-09-30T00:00:00.000Z,0,25.76198,-80.239,906624.125074327,519904.593434744
-80.367352225083891,25.765371170917376,104, ,2540050010510,Sweetwater Elementary.,10655 SW 4TH ST,Sweetwater,33174,Janet P Olivara,305-559-1101, ,EXEMPT,,,0,25.76537,-80.36735,864374.556358412,520912.756116577
-80.307667630295924,25.897445297982163,105, ,0420250010300,Northwest Spanish Baptist / Day Care,8245 W 12TH AVE,Hialeah,33014, ,305-821-8852, ,C11MD0923,1991-12-10T00:00:00.000Z,2011-02-24T00:00:00.000Z,0,25.89744,-80.30766,883764.812525328,569015.625133738
-80.355086478175863,25.588765220354006,106, ,3660050130010,YMCA / Bel-Aire Elementary (EP),10205 SW 194TH ST,Cutler bay,33157, ,305-502-3310, ,C11MD9848,,,0,25.58876,-80.35508,868724.436766245,456744.218443409
-80.395021489271585,25.629209846661251,107, ,3059240090050,La Petite Academy Inc,14901 SW 127TH AVE,Miami-Dade,33187,Bridgette Clavelo,305-232-6505, ,C11MD0484,1986-09-18T00:00:00.000Z,2011-09-23T00:00:00.000Z,0,25.62921,-80.39502,855494.86348791,471381.754456989
-80.337857523153417,25.943492847740789,108, ,3020030010240,Mother Of Our Redeemer Preschool,8445 NW 186TH ST,Miami-Dade,33015, ,305-829-6141, ,EXEMPT,,,0,25.94349,-80.33785,873755.360759497,585701.130476572
-80.321144034017408,25.86187682284347,109, ,0430020430010,Our Lady Of Charity Private School,1900 W 44TH PL,Hialeah,33012,Xenia Torres,305-556-5494, ,C11MD0720,1991-11-22T00:00:00.000Z,2011-07-24T00:00:00.000Z,0,25.86187,-80.32114,879401.312722161,556064.562125154
-80.376113990818254,25.592718243472078,110, ,3060060520010,Kiddy Academy,11366 QUAIL ROOST DR,Miami-Dade,33157, ,305-238-9109, ,C11MD1832,1999-08-12T00:00:00.000Z,2010-08-11T00:00:00.000Z,0,25.59271,-80.37611,861787.053003244,458147.793720238
-80.130395549195171,25.968549417366177,111,DACR1,2812350270020,Baby Stars,3565 NE 207TH ST,Aventura,33180, ,305-466-1886, ,C11MD1470,2006-11-28T00:00:00.000Z,2011-02-12T00:00:00.000Z,0,25.96854,-80.13039,941872.144145079,595207.389679238
-80.25271604583925,25.949168308283944,112, ,3421040010040,YWCA / Brentwood Elementary A/S (EP),3101 NW 191ST ST,Miami Gardens,33056, ,305-624-2657, ,C11MD1955,,,0,25.94916,-80.25271,901723.000034079,587914.562401406
-80.378076808815734,25.773113690823784,113, ,2540060012430,Vann Academy Inc.,400 NW 112TH AVE,Sweetwater,33172, ,305-223-3241, ,C11MD0595,2002-10-17T00:00:00.000Z,2010-10-16T00:00:00.000Z,0,25.77311,-80.37807,860831.684835244,523710.033330403
-80.299245795149901,25.847180606258227,114, ,0430120140020,Centro Mater Child Care Services Inc.,800 W 29TH ST,Hialeah,33010, ,305-827-4040, ,C11MD1580,2008-01-02T00:00:00.000Z,2012-01-01T00:00:00.000Z,0,25.84718,-80.29924,886630.999050163,550760.81977991
-80.371363071673457,25.824774377487024,115, ,3530190470010,Building Blocks Learning Center,10750 NW 58TH ST,Doral,33178, ,305-437-5437, ,C11MD1055,2007-09-16T00:00:00.000Z,2011-09-15T00:00:00.000Z,0,25.82477,-80.37136,862951.450608827,542497.063341573
-80.391155116932538,25.564991292737414,116, ,3069130050070,Rodriguez Norma Family Day Care Home,12320 SW 217TH ST,Miami,33170, ,305-546-7867, ,F11MD0804,2009-03-12T00:00:00.000Z,2011-03-10T00:00:00.000Z,0,25.56499,-80.39115,856875.937825497,448047.468776576
-80.267656821153139,25.854021764430495,117, ,0431050000100,Bright Park (EP),750 E 35TH ST,Hialeah,33013, ,305-696-0213, ,EXEMPT,2009-02-11T00:00:00.000Z,2010-12-23T00:00:00.000Z,0,25.85402,-80.26765,897006.437288746,553304.00006099
-80.186354786482426,25.937707800043828,118, ,3022070210570,Small World Montessori Pr/ Preschool,700 NE 177TH ST,Miami-Dade,33162, ,305-651-0407, ,C11MD09,1998-07-10T00:00:00.000Z,2011-05-17T00:00:00.000Z,0,25.9377,-80.18635,923555.875331495,583878.937926739
-80.373750116368925,25.594709451471079,119, ,3060060340020,Assurant Child's Place,11222 QUAIL ROOST DR,Miami-Dade,33157, ,305-235-7460, ,C11MD0345,1997-06-30T00:00:00.000Z,2010-06-29T00:00:00.000Z,0,25.5947,-80.37375,862562.737803578,458875.167921655
-80.210460817518666,25.77229157766584,120, ,0141380031200,Sagrada Familia Child Care (Manuel Artimes),970 SW 1ST ST SUITE 204,Miami,33130, ,305-324-5424, ,C11MD0274,2003-07-03T00:00:00.000Z,2011-07-02T00:00:00.000Z,0,25.77229,-80.21046,915994.924902245,523706.666211158
-80.420839995801927,25.674253578137861,121, ,3059030270010,Happy Memories Learning Center,9939 SW 142ND AVE,Miami-Dade,33186,Lorena D'Alessandro,305-386-0008, ,C11MD1610,2008-07-24T00:00:00.000Z,2011-07-23T00:00:00.000Z,0,25.67425,-80.42084,846916.401314162,487714.862210654
-80.320082992512823,25.680032221379449,122, ,3050030001230,Wayside Baptist Church - (Preschool),7701 SW 98TH ST,Miami-Dade,33156,James Warring,305-595-0570, ,C11MD0276,1982-12-31T00:00:00.000Z,2010-12-30T00:00:00.000Z,0,25.68003,-80.32008,880091.249990579,489973.12442641
-80.47667249876892,25.474431694257042,123, ,1079180030390,Little School 4 Little People Inc.,450 WASHINGTON AVE,Homestead,33030,Janice McKenzie,305-246-4740, ,C11MD1277,2005-10-03T00:00:00.000Z,2010-09-29T00:00:00.000Z,0,25.47443,-80.47667,828813.749855496,415014.187730409
-80.213861693657265,25.752285423105057,124, ,0141390073300,"United Way of Miami Dade, Inc",3250 SW 3RD AVE,Miami,33129, ,305-631-7600, ,C11MD1483,2007-01-04T00:00:00.000Z,2011-01-04T00:00:00.000Z,0,25.75228,-80.21386,914919.062552661,516428.437329322
-80.255317487850292,25.959092195716014,125, ,3411330280160,Muo Obiageli Augustina,3214 NW 203RD ST,Miami Gardens,33056, , , ,F11MD0615,2006-12-13T00:00:00.000Z,2010-12-12T00:00:00.000Z,0,25.95909,-80.25531,900847.624816328,591516.749422737
-80.444423271123199,25.662909401677386,126, ,3059090120740,Aristizabal Ana Family Day Care Home,11147 SW 154TH CT,Miami-Dade,33196,Ana Aristizabal,305-752-9796, ,F11MD0563,2007-02-24T00:00:00.000Z,2011-02-23T00:00:00.000Z,0,25.6629,-80.44442,839166.312483661,483558.500116572
-80.36887975452899,25.715077741633309,127,DACR1356,3040300000080,Little Shaver Inc II,10780 SW 56TH ST,Miami-Dade,33165,Eveling Perez,305-598-1722, ,C11MD0017,2003-03-10T00:00:00.000Z,2011-07-24T00:00:00.000Z,0,25.71507,-80.36888,863959.276020996,502630.882903486
-80.380730346825075,25.715274371122824,128, ,3040190054520,Smart Kids Children's Learn,11495 SW 56TH ST,Miami-Dade,33165, ,305-270-3553, ,C11MD0563,2002-08-26T00:00:00.000Z,2010-08-25T00:00:00.000Z,0,25.71527,-80.38073,860057.125032663,502683.87492349
-80.131916747314136,25.814943494326517,129, ,0232220170190,Temple Beth Shalom,4144 CHASE AVE,Miami Beach,33140, ,305-538-7231, ,C11MD0820,1980-05-19T00:00:00.000Z,2011-05-16T00:00:00.000Z,0,25.81494,-80.13191,941741.750048913,539372.000037909
-80.386694039214163,25.716451844330098,130, ,3049240012491,Early Start Day Care Inc.,11895 SW 56TH ST,Miami-Dade,33175,Juana Fernandez,305-229-2858, ,C11MD0223,1997-06-10T00:00:00.000Z,2011-05-05T00:00:00.000Z,0,25.71645,-80.38669,858091.592874497,503102.668049157
-80.287651983582819,25.819768703303904,131, ,0531190200020,Miami Springs Baptist Day,378 WESTWARD DR,Miami Springs,33166,Vilma Jagessar,305-888-9895, ,C11MD1050,1978-02-27T00:00:00.000Z,2011-02-27T00:00:00.000Z,0,25.81976,-80.28765,890498.062838327,540818.062762573
-80.385719739033405,25.515305905459492,132, ,3069360031370,Vernique Brown Family Day Care,11960 SW 271ST ST,Miami-Dade,33032, ,305-257-5839, ,L11MD0101,2001-03-24T00:00:00.000Z,2010-07-10T00:00:00.000Z,0,25.5153,-80.38572,858751.25034783,429997.781122737
-80.345298997185466,25.614397864707481,133, ,3350280040010,Lincoln Marti (8Lh),9401 SW 168TH ST,Palmetto Bay,33157,Alyniudka Sosa,305-596-0285, ,C11MD0491,2002-10-22T00:00:00.000Z,2010-10-21T00:00:00.000Z,0,25.61439,-80.3453,871904.375288244,466076.218808241
-80.199529305962798,25.820309641797994,134, ,0131240160230,St. Peter's Child Care,4841 NW 2ND AVE,Miami,33137, ,305-759-0314, ,EXEMPT,,,0,25.8203,-80.19953,919486.374940328,541181.375028074
-80.237066925567632,25.819410865529058,135, ,3031220000150,Marva Y. Bannerman Park,4830 NW 24TH AVE,Miami-Dade,33142, ,305-633-4064, ,EXEMPT,,,0,25.81941,-80.23706,907139.61912208,540781.315460742
-80.237966932379436,25.965268527436844,136, ,3411340000051,Lake Lucerne Park (EP),20701 NW 22ND AVE,Miami Gardens,33056, ,305-624-6712, ,EXEMPT,2009-07-17T00:00:00.000Z,2010-07-17T00:00:00.000Z,0,25.96526,-80.23796,906535.623938996,593794.496835738
-80.411870820746543,25.641485196382881,137,DACR993,3059140530020,Kids Paradise Learning Center,13455 SW 136TH ST,Miami-Dade,33186,Marlen E. Diaz,786-573-3260, ,C11MD0309,2002-05-14T00:00:00.000Z,2010-05-13T00:00:00.000Z,0,25.64148,-80.41187,849923.43729483,475818.218681157
-80.124954558622136,25.863749309210736,138, ,0232020072300,Aguirre Mabel Family Daycare,7840 CARLYLE AVE,Miami Beach,33141,Mabel Aguirre,305-867-3430, ,F11MD0300,2006-08-28T00:00:00.000Z,2010-08-27T00:00:00.000Z,0,25.86374,-80.12495,943914.125625413,557126.812625326
-80.366043163220937,25.567269271746376,139,DACR937,3060070290010,Small Wonders of Miami II,10725 SW 216TH ST UNIT 308,Miami-Dade,33170, ,305-259-1067, ,C11MD0170,2003-09-10T00:00:00.000Z,2011-03-09T00:00:00.000Z,0,25.56726,-80.36604,865150.456053328,448914.141583905
-80.200694043593884,25.7854362333564,140, ,0131360370630,Frederick Douglass Elementary (VPK),314 NW 12TH ST,Miami,33136,Yolanda Ellis,305-371-4687, , ,,,0,25.78543,-80.20069,919180.187232494,528503.687128909
-80.217768378793011,25.845481640011126,141, ,3031110160050,Liberty Academy D/C and Preschool,7750 NW 12TH AVE,Miami,33150,Sarah Brazier,305-696-8100, ,C11MD1386,2006-03-30T00:00:00.000Z,2011-03-29T00:00:00.000Z,0,25.84548,-80.21777,913431.874910247,550294.500174493
-80.187908707532273,25.908809401658232,142,DACR761,0622190001490,One World Learning Center Inc,14500 NE 6TH AVE,North Miami,33161, ,786-416-9940, ,C11MD1496,2007-03-20T00:00:00.000Z,2011-03-19T00:00:00.000Z,0,25.9088,-80.18791,923110.277797494,573371.94253657
-80.301072810334304,25.911974164154227,143, ,3220240150350,"Kids Choice Learning Center, Inc",6152 NW 153RD ST,Miami Lakes,33014,Lisbeth Solar,305-556-1234, ,C11MD0884,2005-04-23T00:00:00.000Z,2011-04-22T00:00:00.000Z,0,25.91197,-80.30107,885904.715069663,574307.893092491
-80.370346703387952,25.827753268882137,144,DACR970,3530180150010,Little Hands On Learning Inc,10715 NW 58TH ST,Doral,33178,Mindy Maizel,305-718-3652, ,C11MD1080,2009-04-22T00:00:00.000Z,2011-04-20T00:00:00.000Z,0,25.82775,-80.37034,863280.59955683,543581.371868491
-80.347535071014292,25.690068110777961,145, ,3040330011340,"Boys and Girls Clubs of Miami Inc., Kendall Unit",9475 N KENDALL DR,Miami-Dade,33176,Allison Dye,305-279-3013, ,EXEMPT,,,0,25.69006,-80.34753,871031.937400579,493575.15626432
-80.163506490268759,25.698860008523873,146, ,2442320020044,St. Christopher Montessori Sch,95 HARBOR DR,Key Biscayne,33149, ,305-361-6469, ,C11MD0355,1980-02-08T00:00:00.000Z,2011-02-17T00:00:00.000Z,0,25.69886,-80.1635,931616.874957494,497112.093744241
-80.226776010725686,25.805312891822808,147, ,0131270600010,YMCA / Maya Angelou Ele.  B/A (EP),1850 NW 32ND ST,Miami,33142, , , ,EXEMPT,,,0,25.80531,-80.22677,910555.124758247,535676.937546156
-80.265167102613972,25.845036386570758,148, ,0431080022100,A Small World Learning Center IV,840 E 25TH ST,Hialeah,33013,Jesus Urra,786-222-1338, ,C11MD0769,2005-09-03T00:00:00.000Z,2010-09-03T00:00:00.000Z,0,25.84503,-80.26516,897843.49926291,550042.687685989
-80.255147061271245,25.963442233133257,149, ,3411330030190,North County K-8 Center,3250 NW 207TH ST,Miami Gardens,33056,Angela Chaney,305-624-9648, ,EXEMPT,,,0,25.96344,-80.25514,900894.625050411,593098.18753282
-80.214259022100691,25.84978149437638,150, ,3031110560010,Arcola Lake Elementary School AS,1037 NW 81ST ST,Miami-Dade,33150,Cynthia C Williams,305-836-2820, ,C11MD1836,,,0,25.84978,-80.21426,914576.749917079,551864.249987736
-80.332362962446723,25.66721310177466,151,DACR495,3050100070420,Kendall Christian School Preschool,8485 SW 112TH ST,Miami-Dade,33156,Marisol Medina,305-271-3723, ,X11MD0014,2007-03-30T00:00:00.000Z,2011-03-30T00:00:00.000Z,0,25.66721,-80.33236,876070.375158329,485293.344415903
-80.356421562435955,25.57870865495785,152, ,3660080000010,Pinelands Presbyterian Church (Fcandfc),10201 BAHIA DR,Cutler bay,33189, ,305-235-1142, ,EXEMPT,,,0,25.5787,-80.35642,868302.124946829,453087.031203993
-80.231687882816587,25.825490367233535,153, ,3031150480010,Olinda Elm/D.A. Dorsey (VPK),5536 NW 21st Ave,Miami-Dade,33142,Adrian Montes,305-633-0308, ,EXEMPT,,,0,25.82549,-80.23169,908896.250123244,543001.312661156
-80.335862687402567,25.615378041177511,154, ,3350280000440,Dr Henry E. Perrine Academy of The Arts School,8851 SW 168TH ST,Palmetto Bay,33157,Maileen Ferrer,305-235-2442, ,EXEMPT,,,0,25.61537,-80.33586,875012.125306331,466447.937881075
-80.240294979320296,25.869922979671898,155, ,3021340120390,Duck Large Family Child Care Home,2491 NW 104TH TER,Miami-Dade,33147, ,305-691-4463, ,L11MD0162,2007-06-05T00:00:00.000Z,2010-06-05T00:00:00.000Z,0,25.86992,-80.24029,905971.562403079,559134.687546574
-80.308911547232768,25.903044078948497,156, ,3220230041350,YMCA / Miami Lakes Elementary A/S (EP),14250 NW 67TH AVE,Miami Lakes,33014, ,305-822-7757, ,EXEMPT,,,0,25.90304,-80.30891,883345.153259661,571048.440293826
-80.213564772608095,25.956289402134622,157, ,3421010130010,Arleens Home Daycare,19811 NW 7TH AVE,Miami Gardens,33169,Arleens Lambert,305-651-9617, ,F11MD0387,2002-07-29T00:00:00.000Z,2011-07-27T00:00:00.000Z,0,25.95628,-80.21356,914572.937588744,590578.249659322
-80.389221039634265,25.755063552453564,158, ,3049120160010,Santa Clara Daycare,1410 SW 119TH CT,Miami-Dade,33184,Clara Martinez,305-982-8971, ,F11MD0232,1999-11-23T00:00:00.000Z,2010-11-22T00:00:00.000Z,0,25.75506,-80.38922,857194.625180244,517132.437233657
-80.278513945016954,25.770913765098086,159, ,0141060260030,Discovery Years Chil/Discovery Times Inc,5152 W FLAGLER ST,Miami,33134, ,305-446-0315, ,C11MD0270,1997-06-06T00:00:00.000Z,2011-06-05T00:00:00.000Z,0,25.77091,-80.27851,893601.471985828,523077.471931487
-80.369775277849214,25.793968944355452,160, ,2530310110030,Baymar Play and Learning Center,2100 NW 107TH AVE,Sweetwater,33172,Lizbeth Luces,305-513-8978, ,C11MD1794,2010-03-24T00:00:00.000Z,2011-03-23T00:00:00.000Z,0,25.79396,-80.36977,863527.374325745,531303.030611575
-80.25464163765136,25.760852875550903,161, ,0141090260020,New Sunrise I Inc. /New Sunrise Day Care,3680 SW 12TH ST,Miami,33135, ,305-446-0688, ,C11MD0504,1998-09-10T00:00:00.000Z,2010-09-09T00:00:00.000Z,0,25.76085,-80.25464,901478.56253083,519464.437162824
-80.232759925988461,25.817076590381809,162, ,3031220000681,It's A Small World Learning Center V,4600 NW 22ND AVE,Miami-Dade,33142,Jacqueline Mastrangelo,305-633-6553, ,C11MD1196,2004-08-05T00:00:00.000Z,2010-08-04T00:00:00.000Z,0,25.81707,-80.23276,908561.436488412,539941.124883905
-80.485651445697954,25.451953322511127,163, ,1678240000641,Girl Scout Migrant After School,364 NW 6TH AVE,Florida City,33034, ,305-247-4676, ,C11MD0152,2010-04-09T00:00:00.000Z,2011-04-10T00:00:00.000Z,0,25.45195,-80.48565,825883.06903708,406833.156192243
-80.2034162236707,25.796429197323267,164, ,0131250620030,Paul Laurence Dunbar El,505 NW 20TH ST,Miami,33127,Ann M Lewis,305-573-2344, ,EXEMPT,,,0,25.79642,-80.20341,918260.243862413,532493.839253575
-80.366937701089284,25.621251701227788,165, ,3050300000050,Colonial Drive Elementary Headstart,10755 SW 160TH ST,Miami-Dade,33157, ,305-238-4175, ,C11MD0483,2009-09-20T00:00:00.000Z,2010-09-20T00:00:00.000Z,0,25.62125,-80.36693,864761.913851414,468532.604643486
-80.221269730597811,25.833579081595044,166, ,0131140090010,CAA: Liberty Square,6304 NW 14TH AVE,Miami,33147, ,305-691-2055, ,C11MD1684,2008-11-14T00:00:00.000Z,2010-11-13T00:00:00.000Z,0,25.83357,-80.22127,912305.917516496,545961.457331404
-80.276473793751606,25.82695473216781,167, ,0431180012680,CAA: South Hialeah Headstart,265 E 5TH ST,Hialeah,33010, ,305-885-4556, ,C11MD0734,2009-05-16T00:00:00.000Z,2011-05-15T00:00:00.000Z,0,25.82695,-80.27647,894160.937730413,543450.00008399
-80.364726623781564,25.61647173939987,168, ,3050290410070,Canty Large Family Child Care Home,10601 SW 165TH ST,Miami-Dade,33157,Peggy Canty,305-251-5319, ,L11MD0021,2003-07-21T00:00:00.000Z,2011-01-21T00:00:00.000Z,0,25.61647,-80.36472,865498.812311996,466798.812507406
-80.193888156371429,25.82946440477253,169, ,0131130890020,North Miami Beach Adult @ Toussaint L'Ouverture Elementary,120 NE 59TH ST,Miami,33137, ,305-758-2600, ,EXEMPT,,,0,25.82946,-80.19389,921321.740035996,544520.181670658
-80.271424600694814,25.826291202137188,170, ,0431170000010,St. John The Apostle School,479 E 4TH ST,Hialeah,33010, ,305-888-6819, ,EXEMPT,,,0,25.82629,-80.27142,895823.187358663,543217.999891825
-80.214696581594126,25.825760296516151,171, ,0131140390200,"Jay's Learning Center I, Inc.",1111 NW 55TH ST,Miami,33127, ,305-754-1474, ,C11MD1005,1997-06-30T00:00:00.000Z,2011-06-29T00:00:00.000Z,0,25.82576,-80.21469,914484.999772497,543132.437398903
-80.164625965385937,25.689964888184516,172, ,2452050630001,Magic of Learning Inc,660 CRANDON BLVD SUITE 110-140,Key Biscayne,33149, ,305-361-7909, ,C11MD1581,2010-03-10T00:00:00.000Z,2011-03-09T00:00:00.000Z,0,25.68996,-80.16462,931268.66535208,493876.701264903
-80.438693701256724,25.680282373777157,173, ,3059040062460,Early Education Child Care,9270 SW 150TH AVE,Miami-Dade,33196, ,305-380-9255, ,C11MD0531,1996-07-24T00:00:00.000Z,2010-08-25T00:00:00.000Z,0,25.68028,-80.43869,841026.786452994,489880.673495822
-80.25088365962776,25.941299399051573,174,DACR314,3421040041100,Comprehensive Prep School 24 Hour Service,18311 NW 30TH AVE,Miami Gardens,33056,Marcia Thomas,305-624-5755, , ,2008-01-09T00:00:00.000Z,2011-01-08T00:00:00.000Z,20,25.94129,-80.25088,902341.499781329,585057.874873325
-80.185454731161627,25.933498189215044,175, ,3022070000320,Gertrude Edelman Sabal Palm (VPK),17101 NE 7TH AVE,Miami-Dade,33162,Milko O Brito,305-651-2411, ,EXEMPT,,,0,25.93349,-80.18545,923861.187384911,582350.68770241
-80.237810135938147,25.939964942188233,176, ,3421100020010,Greater Love Missionary Baptist,18200 NW 22ND AVE,Miami Gardens,33056, ,305-474-8118, ,EXEMPT,2008-08-12T00:00:00.000Z,2010-08-11T00:00:00.000Z,0,25.93996,-80.23781,906640.687377162,584597.625137657
-80.388826802293735,25.743603150223933,177,DACR287,3049130140310,Gonzalez Family Day Care Home,2670 SW 119TH CT,Miami-Dade,33175,Gary McLeary,786-449-8725, , ,2009-10-26T00:00:00.000Z,2010-10-25T00:00:00.000Z,10,25.7436,-80.38882,857343.687546164,512967.687689155
-80.270569242847586,25.73691750545898,178, ,0341180050930,Romelia Barquin FDCH,3704 ANDERSON RD,Coral Gables,33134, ,305-448-8495, ,F11MD0214,1990-09-30T00:00:00.000Z,2010-09-29T00:00:00.000Z,0,25.73691,-80.27057,896284.437420413,510735.531064242
-80.345492885064814,25.936286510041647,179, ,3020090081330,Briceida Orduz / Ariza Family Day Care Home,8876 NW 179TH LN,Miami-Dade,33018, ,305-828-4140, ,F11MD0602,2006-08-11T00:00:00.000Z,2011-08-10T00:00:00.000Z,0,25.93628,-80.34549,871259.312601995,583069.249913573
-80.32490833977387,25.941191905404409,180, ,3020110160010,Kiddie Corner Academy/Kesly Inc,7640 NW 186TH ST,Miami-Dade,33015,Claudia Peñafiel,305-362-8222, ,C11MD0687,2000-12-28T00:00:00.000Z,2010-12-27T00:00:00.000Z,0,25.94119,-80.32491,878015.045481578,584886.536305241
-80.278513187737175,25.830320422301266,181, ,0431180015110,"La Scala El Bebe Learning Center, Inc",151 E 9TH ST,Hialeah,33010,Dania Romaguera,305-888-7005, ,C11MD1472,2006-07-01T00:00:00.000Z,2010-12-20T00:00:00.000Z,0,25.83032,-80.27851,893483.375109162,544669.624941327
-80.399559407981073,25.684751798953897,182, ,3059010080010,Kidsville Learning Center,12604 N KENDALL DR,Miami-Dade,33186, ,305-598-8055, ,C11MD1178,2004-04-29T00:00:00.000Z,2011-05-05T00:00:00.000Z,0,25.68475,-80.39956,853908.082212661,491561.72197099
-80.365397302379435,25.731997611163479,183, ,3040200060010,"Little Seeds Academy Inc /Ancarola, Pat",10470 SW 40TH ST,Miami-Dade,33165,Patricia Ancarola,305-552-5705, ,C11MD1824,2010-10-25T00:00:00.000Z,2011-10-24T00:00:00.000Z,0,25.73199,-80.36539,865076.312500827,508786.000186406
-80.322501303970057,25.6298150384339,184, ,3350220000860,Coral Reef Elementary,7955 SW 152ND ST,Palmetto Bay,33157,Christina L Guerra,305-235-1464, ,EXEMPT,,,0,25.62981,-80.3225,879388.223509494,471717.389612488
